Disciplina,Periodo,Registro,Sexo,Programa
"CAP502 - Seminários em Computação Aplicada II",200302,7KMAIG09XC/2003,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200302,206FRF3L82/2003,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200303,PSF00KTZ3W/2003,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200303,INIH9BPKQ6/2003,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,OF559YC9IM/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,CDA90XA538/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,VU1GIL5W5S/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,7KMAIG09XC/2003,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,WYLN9IVREM/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,IYMB9KIZWE/2003,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,YZY60N9IZ0/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,9CJFRGU8UQ/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,9NN9RPNO0Y/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,KBCDIS1T2W/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,8VCU0HF0I4/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,96GO0Q8FOC/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,9SOC07VA0S/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,A3S60GOP70/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,V1Z4IVV5RK/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,53GK9GMGH2/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200401,6BVW9FW55Y/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200402,DNA59R54JY/2004,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200402,OAZ90TJ9LW/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200403,CDP7I8SWX4/2004,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,E6G9RWOFIA/2005,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,5MEL037UAS/2005,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,W43L0LL45G/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,DB4X07IRT0/2005,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,XP7MILUSE8/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,55KAIV04G0/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,5GO4I3TJM8/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200501,5RRYICMYSG/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200503,S619REOYEA/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200503,HSX59YX4XA/2005,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,5QHIRQ4B9M/2006,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,XOL6RMKMNE/2006,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,Z17O0H0DOC/2006,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,I3AYIVDC74/2006,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,NTEMIBD28W/2006,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200601,O4IGIK6HF4/2006,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200603,HHTB9Q3PR2/2006,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200603,364C0ETWJG/2006,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,DT189LPYG6/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,190Z9UQXFI/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,GG6GIW7SJ4/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,H2E4IDUMVK/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,NAQ3R1NSGI/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,YF760PJNN0/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,IF4T9GJZ9Q/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,SRQ30A4P5G/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,ANWF0HJ56C/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,BL7X07ZEP0/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,BWBR0GSTV8/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,ZLNAIGAJC0/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,ORCK913HIE/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,8OK1IEFZFC/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,LHWPIR2A54/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200701,4CG90XB6V8/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200702,L6SVII8UYW/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200702,4NK3064M1G/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200703,27XO0AZ0XO/2007,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200703,R71MIGKBY8/2007,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,DCWC0UOXA4/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,0LSJIXHOQ0/2008,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,OG8Q9SA2C6/2008,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,9LVJI4W8Y0/2008,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,DTTFRH81LE/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,8F1E9VEE8M/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,8Q58947TEU/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,HZV302XK6S/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200801,IAYX0BQZD0/2008,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200803,B4WH9LYSFI/2008,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,RK5LRQOCXU/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,AEP59WX9NY/2009,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,598W91KCSM/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,FAQC0MBNI4/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,NR7XRF2VC2/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200901,6LRH9LBS26/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200902,P7FL06KX1G/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200902,OQ03RPG3V6/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200902,P8G7IIM6X4/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200902,PJK1IRFM3C/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",200903,UHMRRC2SNM/2009,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201001,YFYFRS9XYQ/2010,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201001,IZL29B0O52/2010,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201001,XRCAIT096O/2010,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201001,M2RLRZGH8I/2010,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201001,W491IK7RY0/2010,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201002,XQ8E91H6RA/2010,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201002,WFCVIT1748/2010,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201003,N7P6RKQSA2/2010,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201003,6QON9SV2AM/2010,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201003,G34O058MSC/2010,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,I4BQ9AZQK6/2011,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,7JW9R3N20Y/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,UF229X1MQE/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,4GC0RU1JIY/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,NLZE993VFA/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,VPSLRYGDB6/2011,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,E98B9VVUV2/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201101,EKC594PA1A/2011,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201102,4T79RQ146A/2011,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201201,O0U60B7IOC/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201201,4D69R9OERM/2012,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201201,HR5Q9BQZG6/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201201,13UB9ABJ5Q/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201201,SMU60SYHCC/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201202,NORL0BWF9G/2012,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201202,N3N6RQM44Q/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201202,L9FRRGEW4Y/2012,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201202,LKJLRP8BB6/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201202,LVNFRY1QHE/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201203,A9L4IWT4Q8/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201203,3RTRR5G6IA/2012,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,NER0RZFJAY/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,Y2G4I1TOCW/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,301VILTCYW/2013,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,QXN6R5SC4Q/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,NZAUR6ZABU/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201301,S1KMI6MS0W/2013,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201302,DCYU0BF24S/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201303,Q5VX0HC1T0/2013,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201401,E8LK9Z0FIE/2014,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201401,MQ8RRAU6AA/2014,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201401,X2U1I4EW60/2014,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201401,66ZZ9YPXCU/2014,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201401,FXDL0ANSW4/2014,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201403,VEORRPMY4Y/2014,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,6KLVI29948/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,TBGB9S864E/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,NE4L005DK4/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,VHBCRQ7PP6/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,GGNX0OGP7O/2015,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,GRRR0XA4DW/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,H2VL063JK4/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,R4D0RQUU9M/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201501,RFGURZO9FU/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201503,OL6U0SL5E4/2015,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201503,ONTQ9QR6K6/2015,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,MAHL04YUIS/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,HCLPICWINS/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,NAVK90AG92/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,3XDDIC9MHK/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,N07B9Y6C4E/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,XCSL0RR204/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,YL7X0R0QP0/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,099AIV4CYO/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,FGIO079JTO/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,FRMI0G2YZW/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201601,PT3XR0U9PE/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201602,WT3LR00NGI/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201603,8MPCRBS1EI/2016,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201603,MCBI08V4UK/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201603,MNFC0HOK0S/2016,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201701,44ZGI73O0G/2017,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201701,YGDPI1DZEG/2017,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201701,Y1TOR2JIM2/2017,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201701,B7BW9WDFOM/2017,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201701,TFNRRKZI2A/2017,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,C7L1IO8WU0/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,9KYZ9XJFY6/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,5A429EYYVQ/2017,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,YM9XRX07HE/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,UZEQ9EF9G6/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,4PSC0QD4ZG/2018,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201801,DZI6RP2VRE/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201802,AW829NK0IE/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201803,A3AK9KUO12/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201803,BCVT90S59Q/2018,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,MB8UR7P4UI/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,68OR01KTHW/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,B0MOR6HGRE/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,SQQ90NA3LW/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,6MIR0O22DW/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,I7JCRGWGYI/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,0KWAINQ5C0/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201901,HANFRX5IHE/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",201902,94KFRQ169E/2019,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,AVQLRVB3TU/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,3M9JI3G7BC/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,SV4K98MA92/2020,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,EWTORFJ5A2/2020,null,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,OYB4I0AFZK/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,Y9NLRZK8XU/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202001,9OHK9HJJ7Q/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202002,FAFW9GNQNA/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202003,JQVORMTQRE/2020,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202101,APS1ICYW0O/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202101,7BZR0353N8/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202101,XZZSIP28XC/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202101,D3L6RPTQNE/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202101,SZK6015KLO/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,122W9N5DOM/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,47S4I1HMKW/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,QEBGIY18WG/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,Y9J7I6VHT4/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,ZKWDIRZJW8/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202102,FE8FREQC1E/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202103,26CH9L76Y6/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202103,9CSN9MK3XA/2021,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202103,GZEH9DPPRI/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202103,YWZB9CBA72/2021,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,U9XF01QYL0/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,58QCRCYIT6/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,63NORJD7I2/2022,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,QZ8DIVK648/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,J6P9RT9G6A/2022,Feminino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,XPX30AAJ04/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202201,0D3K9B5FIE/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202202,112AI1J4G0/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202203,ZNX3ROHEB6/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202203,ZKWDIRZJW8/2022,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202301,L18YIDU5DS/2023,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202301,I14L0WOEW4/2023,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202301,XS7GI6EV9S/2023,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202301,GU1Q9ZH4HI/2023,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202301,UZOX0TQYMC/2023,Masculino,PGCAP
"CAP502 - Seminários em Computação Aplicada II",202302,MQM0RUTHLM/2023,Masculino,PGCAP
"CMC323 - Convecção de Calor e Massa",200902,1QGB98AM4E/2009,Feminino,PGETE
"CMC323 - Convecção de Calor e Massa",200902,VWWRRZV42A/2009,Masculino,PGETE
"CMC323 - Convecção de Calor e Massa",200902,0DURR6MNWY/2009,Masculino,ISOLADA
"CMC323 - Convecção de Calor e Massa",201003,FQ4W93E75Y/2010,Feminino,PGETE
"CMC323 - Convecção de Calor e Massa",201003,CALYI55X0G/2010,Masculino,ISOLADA
"CMC323 - Convecção de Calor e Massa",201402,1QGB98AM4E/2014,Feminino,PGETE
